split,image_path,label_path,issue,detail
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1195.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1195.txt,class_id_out_of_range,line 2: 3 0.563742 0.225102 0.443734 0.381172
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1196.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1196.txt,class_id_out_of_range,line 3: 3 0.482578 0.371102 0.164500 0.153672
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1196.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1196.txt,class_id_out_of_range,line 4: 3 0.569266 0.291125 0.199344 0.227063
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1197.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1197.txt,class_id_out_of_range,line 4: 3 0.938367 0.406930 0.123266 0.242641
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1197.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1197.txt,class_id_out_of_range,line 5: 3 0.651617 0.316344 0.216453 0.227281
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1197.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1197.txt,class_id_out_of_range,line 6: 3 0.342969 0.314930 0.205625 0.209734
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1198.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1198.txt,class_id_out_of_range,line 3: 3 0.316016 0.277062 0.225313 0.311906
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1198.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1198.txt,class_id_out_of_range,line 4: 3 0.566016 0.390586 0.188094 0.266234
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1199.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1199.txt,class_id_out_of_range,line 5: 3 0.848484 0.372297 0.134406 0.112344
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1199.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1199.txt,class_id_out_of_range,line 6: 3 0.217641 0.329008 0.171000 0.121422
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1199.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1199.txt,class_id_out_of_range,line 7: 3 0.448055 0.313852 0.125328 0.073797
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1199.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1199.txt,class_id_out_of_range,line 8: 3 0.782578 0.309633 0.123375 0.142859
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1200.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1200.txt,class_id_out_of_range,line 1: 3 0.487016 0.156930 0.437438 0.222734
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1201.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1201.txt,class_id_out_of_range,line 2: 3 0.455625 0.225430 0.162562 0.158016
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1202.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1202.txt,class_id_out_of_range,line 1: 3 0.645133 0.369367 0.225109 0.242422
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1204.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1204.txt,class_id_out_of_range,line 3: 3 0.777164 0.350594 0.290047 0.329125
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1204.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1204.txt,class_id_out_of_range,line 4: 3 0.377703 0.317102 0.257781 0.304984
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1206.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1206.txt,class_id_out_of_range,line 5: 3 0.214289 0.188312 0.203672 0.177281
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1206.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1206.txt,class_id_out_of_range,line 6: 3 0.846320 0.200219 0.151297 0.132250
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1206.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1206.txt,class_id_out_of_range,line 7: 3 0.734852 0.285719 0.136578 0.121000
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1206.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1206.txt,class_id_out_of_range,line 8: 3 0.468617 0.240258 0.162547 0.117109
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1208.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1208.txt,blurry_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1208.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1208.txt,class_id_out_of_range,line 2: 3 0.599562 0.215367 0.155625 0.149141
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1209.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1209.txt,blurry_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1209.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1209.txt,class_id_out_of_range,line 2: 3 0.500000 0.335492 0.350437 0.398047
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1210.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1210.txt,class_id_out_of_range,line 1: 3 0.547508 0.374461 0.121203 0.095453
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1212.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1212.txt,class_id_out_of_range,line 1: 3 0.484961 0.317102 0.216453 0.227484
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1212.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1212.txt,class_id_out_of_range,line 3: 3 0.515156 0.461039 0.156062 0.159953
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1213.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1213.txt,class_id_out_of_range,line 2: 3 0.380953 0.337555 0.281594 0.324672
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1214.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1214.txt,blurry_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1214.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1214.txt,class_id_out_of_range,line 1: 3 0.270562 0.304109 0.185938 0.214062
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1218.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1218.txt,class_id_out_of_range,line 1: 3 0.149352 0.670992 0.216234 0.208016
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1218.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1218.txt,class_id_out_of_range,line 2: 3 0.142859 0.463203 0.112344 0.155625
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1218.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1218.txt,class_id_out_of_range,line 3: 3 0.314937 0.578242 0.136156 0.127703
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1218.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1218.txt,class_id_out_of_range,line 4: 3 0.506492 0.536039 0.138734 0.134203
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1218.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1218.txt,class_id_out_of_range,line 5: 3 0.477273 0.277375 0.092859 0.106062
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1218.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1218.txt,class_id_out_of_range,line 6: 3 0.627703 0.637773 0.181594 0.190484
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1218.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1218.txt,class_id_out_of_range,line 7: 3 0.783547 0.595562 0.181594 0.175312
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1218.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1218.txt,class_id_out_of_range,line 8: 3 0.891883 0.493828 0.103891 0.149344
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1218.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1218.txt,class_id_out_of_range,line 9: 3 0.734844 0.227594 0.106281 0.106062
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1219.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1219.txt,class_id_out_of_range,line 2: 3 0.373266 0.414500 0.231594 0.236156
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1221.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1221.txt,class_id_out_of_range,line 2: 3 0.570453 0.443617 0.409094 0.454547
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1222.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1222.txt,class_id_out_of_range,line 2: 3 0.588852 0.275969 0.216453 0.188531
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1224.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1224.txt,class_id_out_of_range,line 1: 3 0.462125 0.429656 0.379000 0.452594
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1226.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1226.txt,class_id_out_of_range,line 2: 3 0.653789 0.182789 0.242422 0.222953
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1227.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1227.txt,class_id_out_of_range,line 2: 3 0.837656 0.240313 0.172812 0.125312
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1228.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1228.txt,class_id_out_of_range,line 1: 3 0.435063 0.257578 0.229219 0.229219
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1230.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1230.txt,class_id_out_of_range,line 2: 3 0.358227 0.275977 0.231391 0.222734
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1232.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1232.txt,class_id_out_of_range,line 2: 3 0.493500 0.286797 0.303250 0.413625
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1236.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1236.txt,class_id_out_of_range,line 1: 3 0.375437 0.288961 0.205625 0.236141
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1237.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1237.txt,class_id_out_of_range,line 4: 3 0.428570 0.329422 0.156047 0.126156
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1237.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1237.txt,class_id_out_of_range,line 5: 3 0.178570 0.285711 0.171203 0.151297
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1237.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1237.txt,class_id_out_of_range,line 6: 3 0.709953 0.306172 0.203687 0.123375
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1238.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1238.txt,class_id_out_of_range,line 2: 3 0.292320 0.365805 0.445891 0.428359
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image124.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image124.txt,dark_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1240.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1240.txt,class_id_out_of_range,line 2: 3 0.285711 0.260820 0.389391 0.253453
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1241.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1241.txt,blurry_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1241.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1241.txt,class_id_out_of_range,line 2: 3 0.365805 0.198055 0.186359 0.145234
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1242.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1242.txt,class_id_out_of_range,line 1: 3 0.579977 0.332250 0.259734 0.257781
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1243.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1243.txt,class_id_out_of_range,line 1: 3 0.472937 0.499891 0.123156 0.086594
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1245.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1245.txt,class_id_out_of_range,line 1: 3 0.574781 0.075758 0.253250 0.125328
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1246.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1246.txt,class_id_out_of_range,line 1: 3 0.635281 0.270461 0.196750 0.160172
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1247.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1247.txt,class_id_out_of_range,line 2: 3 0.323703 0.199242 0.261906 0.281391
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1249.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1249.txt,class_id_out_of_range,line 3: 3 0.171969 0.303141 0.201312 0.238094
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1249.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1249.txt,class_id_out_of_range,line 4: 3 0.443836 0.330484 0.134203 0.175906
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image125.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image125.txt,small_bbox_ratio,line 8: 0 0.573594 0.357250 0.038750 0.056281
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image125.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image125.txt,small_bbox_ratio,line 10: 0 0.454547 0.426406 0.052156 0.047406
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1250.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1250.txt,blurry_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1250.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1250.txt,class_id_out_of_range,line 1: 3 0.533445 0.233766 0.322516 0.208000
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1251.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1251.txt,blurry_image,
