split,image_path,label_path,line_no,class_id,class_name,x,y,w,h,bbox_w_px,bbox_h_px,bbox_area_ratio,bbox_area_px,aspect_ratio,issues
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1031.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1031.txt,3,2,person,0.610391,0.419914,0.519688,0.830953,332.60032,531.80992,0.4318363026640001,176880.14957117444,0.6254120269136763,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1032.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1032.txt,1,2,person,0.563852,0.426297,0.565141,0.792219,361.69024,507.02016000000003,0.44771543787900003,183384.24335523843,0.7133646125629403,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1032.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1032.txt,2,1,vest,0.630945,0.34632,0.348703,0.303234,223.16992,194.06976,0.105738605502,43310.532813619204,1.1499469056899951,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1032.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1032.txt,3,0,helmet,0.610391,0.085609,0.208,0.114719,133.12,73.42016,0.023861551999999998,9773.691699199999,1.8131259861051787,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1033.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1033.txt,1,2,person,0.555086,0.42857,0.512984,0.813641,328.30976,520.73024,0.41738481474399997,170960.82011914236,0.6304795358149357,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1033.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1033.txt,2,1,vest,0.617859,0.337664,0.344156,0.320141,220.25984,204.89024,0.110178445996,45129.0914799616,1.075013822034666,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1033.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1033.txt,3,0,helmet,0.606062,0.086469,0.216656,0.103906,138.65984,66.49984,0.022511858335999998,9220.857174425599,2.0851153927588397,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1034.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1034.txt,1,1,vest,0.599562,0.345242,0.368188,0.301078,235.64032,192.68992,0.110853306664,45405.5144095744,1.222899049415766,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1034.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1034.txt,2,0,helmet,0.59307,0.093078,0.233547,0.108437,149.47008,69.39968,0.025325136039000003,10373.1757215744,2.1537574813025073,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1034.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1034.txt,3,2,person,0.532469,0.420891,0.579875,0.820344,371.12,525.02016,0.475696977,194845.48177920002,0.7068680943604148,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1035.jpeg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1035.txt,1,2,person,0.804109,0.617859,0.205406,0.344156,131.45984,220.25984,0.07069170733600001,28955.323324825604,0.5968398052046165,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1035.jpeg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1035.txt,2,2,person,0.077867,0.562766,0.155734,0.320125,99.66976000000001,204.88,0.04985434675,20420.340428800002,0.4864787192502929,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1035.jpeg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1035.txt,3,2,person,0.870133,0.212008,0.121422,0.103891,77.71008,66.49024,0.012614653001999999,5166.961869619199,1.168744164557084,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1035.jpeg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1035.txt,4,1,vest,0.494484,0.520562,0.132031,0.205406,84.49984,131.45984,0.027119959586,11108.3354464256,0.642780639319202,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1035.jpeg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1035.txt,5,1,vest,0.035766,0.542211,0.071531,0.166453,45.77984,106.52991999999999,0.011906549542999998,4876.922692812799,0.42973692273494624,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1035.jpeg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1035.txt,6,2,person,0.199031,0.32143,0.1645,0.236141,105.28,151.13024,0.0388451945,15910.9916672,0.6966176987477821,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1035.jpeg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1035.txt,7,1,vest,0.195891,0.288852,0.088531,0.132047,56.65984,84.51008,0.011690252957,4788.3276111872,0.6704506728664794,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1035.jpeg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1035.txt,8,1,vest,0.868078,0.186148,0.056281,0.043078,36.01984,27.56992,0.002424472918,993.0641072127999,1.3064905520219137,small_bbox_ratio
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1035.jpeg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1035.txt,9,2,person,0.508664,0.547727,0.233984,0.437234,149.74976,279.82976,0.10230576025600001,41904.4394008576,0.5351459401601888,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1035.jpeg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1035.txt,10,1,vest,0.808437,0.635281,0.188094,0.188094,120.38016,120.38016,0.035379352836,14491.3829216256,1.0,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1035.jpeg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1035.txt,11,1,vest,0.685063,0.188313,0.058219,0.052156,37.26016,33.37984,0.003036470164,1243.7381791744,1.11624741161132,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1035.jpeg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1035.txt,12,2,person,0.681703,0.219695,0.090906,0.110609,58.17984,70.78976,0.010055021754,4118.5369104384,0.8218680215895633,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1036.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1036.txt,1,0,helmet,0.229438,0.331172,0.233969,0.182031,149.74016,116.49984,0.042589611039000004,17444.7046815744,1.2853250270558312,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1036.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1036.txt,2,1,vest,0.247836,0.674352,0.313641,0.404766,200.73024,259.05024000000003,0.126951213006,51999.2168472576,0.7748699248454662,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1036.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1036.txt,3,2,person,0.533547,0.601727,0.383344,0.519703,245.34016000000003,332.60992,0.19922502683200002,81602.5709903872,0.7376212952397811,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1036.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1036.txt,4,2,person,0.225,0.557359,0.324688,0.617094,207.80032,394.94016,0.200363016672,82068.6916288512,0.5261564688686002,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1036.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1036.txt,5,2,person,0.088797,0.493508,0.177594,0.744797,113.66016,476.67008000000004,0.13227147841800002,54178.39756001281,0.23844618063714004,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1036.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1036.txt,6,0,helmet,0.080141,0.225109,0.160281,0.199344,102.57984,127.58015999999999,0.031951055664,13087.1523999744,0.8040422586082351,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1038.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1038.txt,1,2,person,0.528141,0.51082,0.415375,0.939172,265.84,601.07008,0.3901085695,159788.4700672,0.4422778788124007,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1038.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1038.txt,2,0,helmet,0.549781,0.134203,0.164281,0.121,105.13984,77.44,0.019878001,8142.0292096,1.3576942148760331,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1038.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1038.txt,3,1,vest,0.540148,0.437125,0.183984,0.359313,117.74976000000001,229.96032,0.066107842992,27077.7724895232,0.5120438169506809,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1039.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1039.txt,1,0,helmet,0.495672,0.077922,0.225312,0.121,144.19968,77.44,0.027262752,11166.8232192,1.8620826446280994,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1039.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1039.txt,2,1,vest,0.515156,0.325758,0.337875,0.318391,216.23999999999998,203.77024,0.10757635912499999,44063.2766976,1.0611951971004205,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1039.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1039.txt,3,2,person,0.546539,0.449133,0.521859,0.876828,333.98976,561.16992,0.457580583252,187425.00690001922,0.5951668970425213,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image104.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image104.txt,1,1,vest,0.523813,0.27825,0.2855,0.261906,182.71999999999997,167.61984,0.074774163,30627.497164800003,1.0900857559582444,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image104.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image104.txt,2,0,helmet,0.520562,0.0855,0.166875,0.097187,106.8,62.19968,0.016218080625,6642.925823999999,1.7170506343440997,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image104.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image104.txt,3,2,person,0.524891,0.34632,0.469906,0.666453,300.73984,426.52991999999995,0.31317026341799997,128274.5398960128,0.7050849797360054,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1040.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1040.txt,1,2,person,0.536797,0.445891,0.514937,0.87425,329.55967999999996,559.52,0.45018367224999994,184395.23215359997,0.5890042893909064,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1040.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1040.txt,2,0,helmet,0.502273,0.076844,0.225109,0.114937,144.06976,73.55968,0.025873353132999998,10597.725443276799,1.9585425058945336,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1040.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1040.txt,3,1,vest,0.529219,0.311688,0.352594,0.311469,225.66016000000002,199.34016,0.109822100586,44983.132400025606,1.13203561189075,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1041.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1041.txt,1,0,helmet,0.517211,0.08225,0.216453,0.134406,138.52992,86.01984,0.029092581918,11916.321553612801,1.6104414981474042,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1041.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1041.txt,2,2,person,0.588852,0.455625,0.519484,0.893719,332.46975999999995,571.9801600000001,0.464272720996,190166.10651996158,0.5812610003815516,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1041.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1041.txt,3,1,vest,0.529219,0.322508,0.352594,0.307141,225.66016000000002,196.57024,0.10829607375400001,44358.07180963841,1.147987406435481,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1042.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1042.txt,1,0,helmet,0.515156,0.0855,0.194594,0.105844,124.54015999999999,67.74016,0.020596607335999998,8436.3703648256,1.8384981671138656,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1042.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1042.txt,2,1,vest,0.521648,0.309523,0.342203,0.311891,219.00992,199.61023999999998,0.10673003587299998,43716.62269358079,1.097187799583829,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1042.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1042.txt,3,2,person,0.572508,0.432906,0.530078,0.844375,339.24992000000003,540.4,0.44758461125000004,183330.65676800002,0.6277755736491488,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1043.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1043.txt,1,0,helmet,0.612555,0.053031,0.229641,0.101938,146.97024000000002,65.24032,0.023409144258000003,9588.385488076801,2.252751672585297,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1043.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1043.txt,2,2,person,0.628789,0.409086,0.551734,0.774672,353.10975999999994,495.79008,0.427412881248,175068.3161591808,0.7122162670136521,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1043.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1043.txt,3,1,vest,0.623375,0.317102,0.363844,0.301078,232.86016,192.68992,0.109545423832,44869.8056015872,1.2084708945854563,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1044.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1044.txt,1,1,vest,0.65368,0.305195,0.337453,0.294578,215.96992,188.52992,0.099406229834,40716.7917400064,1.1455471895389338,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1044.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1044.txt,2,2,person,0.675437,0.393937,0.523812,0.757781,335.23968,484.97984,0.39693478117200004,162584.4863680512,0.6912445680216316,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1044.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1044.txt,3,0,helmet,0.671969,0.053031,0.209969,0.101938,134.38016,65.24032,0.021403819921999998,8767.004640051198,2.0597716258902468,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1045.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1045.txt,1,2,person,0.663422,0.424242,0.573375,0.844359,366.96,540.38976,0.48413434162499996,198301.42632959998,0.6790654212248581,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1045.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1045.txt,2,0,helmet,0.700211,0.051945,0.201078,0.086359,128.68992,55.269760000000005,0.017364895002000003,7112.660992819201,2.328396577079401,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1045.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1045.txt,3,1,vest,0.694703,0.304109,0.393937,0.304969,252.11968,195.18016,0.120138572953,49208.7594815488,1.2917280116995498,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1047.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1047.txt,1,2,person,0.528141,0.452383,0.502375,0.775109,321.52,496.06976000000003,0.38939538387500006,159496.34923520003,0.6481346494493032,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1047.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1047.txt,2,0,helmet,0.494484,0.121211,0.171,0.095016,109.44000000000001,60.81024,0.016247736000000002,6655.072665600001,1.7996968931548372,
